FullName;Age;PhotoUrl;Nationality;BestPosition;Club
Lucas Cueto;25;https://cdn.sofifa.com/players/224/335/22_60.png;Germany;LW;Karlsruher SC
Alfredo Ortuño Martínez;30;https://cdn.sofifa.com/players/190/747/22_60.png;Spain;ST;FC Cartagena
Damián Schmidt;28;https://cdn.sofifa.com/players/232/527/22_60.png;Argentina;CB;Club Social y Deportivo Macará
Christian Fernández Salas;35;https://cdn.sofifa.com/players/171/087/22_60.png;Spain;CB;Real Oviedo
Jean-Claude Billong;27;https://cdn.sofifa.com/players/241/999/22_60.png;France;CB;Clermont Foot 63
Carlos Mendes Gomes;22;https://cdn.sofifa.com/players/244/559/22_60.png;Spain;RM;Luton Town
Senna Miangue;24;https://cdn.sofifa.com/players/213/328/22_60.png;Belgium;CDM;KSV Cercle Brugge
Alexander Grünwald;32;https://cdn.sofifa.com/players/183/644/22_60.png;Austria;CM;FK Austria Wien
Mark Travers;22;https://cdn.sofifa.com/players/232/284/22_60.png;Republic of Ireland;GK;AFC Bournemouth
Yong Woo Park;27;https://cdn.sofifa.com/players/226/652/22_60.png;Korea Republic;CDM;Ulsan Hyundai FC
Johannes Brinkies;28;https://cdn.sofifa.com/players/204/380/22_60.png;Germany;GK;FSV Zwickau
Will Bruin;31;https://cdn.sofifa.com/players/202/077/22_60.png;United States;ST;Seattle Sounders FC
Freddie Ladapo;28;https://cdn.sofifa.com/players/208/989/22_60.png;England;ST;Rotherham United
Kaan Kanak;30;https://cdn.sofifa.com/players/194/907/22_60.png;Turkey;LB;Adana Demirspor
Craig Halkett;26;https://cdn.sofifa.com/players/222/045/22_60.png;Scotland;CB;Heart of Midlothian
Enzo Giménez;23;https://cdn.sofifa.com/players/260/138/22_60.png;Paraguay;RM;Club Cerro Porteño
Yannick Thoelen;30;https://cdn.sofifa.com/players/188/202/22_60.png;Belgium;GK;KV Mechelen
Narcisso Elias Mau de Faria;21;https://cdn.sofifa.com/players/230/187/22_60.png;Brazil;LB;Associação Chapecoense de Futebol
Luka Menalo;24;https://cdn.sofifa.com/players/244/266/22_60.png;Bosnia and Herzegovina;RM;Dinamo Zagreb
Nikolas Nartey;21;https://cdn.sofifa.com/players/238/379/22_60.png;Denmark;RM;VfB Stuttgart
Nikola Vasilj;25;https://cdn.sofifa.com/players/262/956/22_60.png;Bosnia and Herzegovina;GK;FC St. Pauli
Louis Samson;25;https://cdn.sofifa.com/players/234/282/22_60.png;Germany;CB;Hallescher FC
Tolga Ünlü;31;https://cdn.sofifa.com/players/223/018/22_60.png;Germany;RB;Altay SK
Virgil Ghiță;23;https://cdn.sofifa.com/players/248/105/22_60.png;Romania;CB;FC Farul Constanța
Sebastían Méndez;24;https://cdn.sofifa.com/players/246/057/22_60.png;Ecuador;CDM;Orlando City Soccer Club
Yoshiaki Komai;29;https://cdn.sofifa.com/players/232/489/22_60.png;Japan;RW;Hokkaido Consadole Sapporo
Iván Ledezma;25;https://cdn.sofifa.com/players/220/201/22_60.png;Chile;CAM;CD Antofagasta
Aimen Moueffek;20;https://cdn.sofifa.com/players/257/320/22_60.png;France;CAM;AS Saint-Étienne
Pål André Helland;31;https://cdn.sofifa.com/players/183/336/22_60.png;Norway;RM;Lillestrøm SK
Christopher Rocchia;23;https://cdn.sofifa.com/players/241/704/22_60.png;France;LB;Dijon FCO
John Velásquez;26;https://cdn.sofifa.com/players/231/464/22_60.png;Colombia;CAM;Club Independiente Santa Fe
Ke Sun;31;https://cdn.sofifa.com/players/222/248/22_60.png;China PR;RM;Shenzhen FC
Pierre Sagna;30;https://cdn.sofifa.com/players/201/512/22_60.png;Senegal;RB;Santa Clara
Robert Ivanov;26;https://cdn.sofifa.com/players/258/599/22_60.png;Finland;CB;Warta Poznań
Markus Kuster;27;https://cdn.sofifa.com/players/210/476/22_60.png;Austria;GK;Karlsruher SC
Maurice Malone;20;https://cdn.sofifa.com/players/251/431/22_60.png;Germany;ST;1. FC Heidenheim 1846
Sergio López Galache;22;https://cdn.sofifa.com/players/245/287/22_60.png;Spain;RB;FC Basel 1893
José Sagredo;27;https://cdn.sofifa.com/players/238/375/22_60.png;Bolivia;LB;Club The Strongest
Calogero Rizzuto;29;https://cdn.sofifa.com/players/234/279/22_60.png;Germany;RB;F.C. Hansa Rostock
Víctor García Marín;27;https://cdn.sofifa.com/players/226/087/22_60.png;Spain;LWB;Śląsk Wrocław
Robin Himmelmann;32;https://cdn.sofifa.com/players/208/679/22_60.png;Germany;GK;KAS Eupen
Naoufel Khacef;23;https://cdn.sofifa.com/players/258/598/22_60.png;Algeria;LWB;CD Tondela
Takuro Kaneko;23;https://cdn.sofifa.com/players/255/526/22_60.png;Japan;CAM;Hokkaido Consadole Sapporo
Roberto de la Rosa;21;https://cdn.sofifa.com/players/240/940/22_60.png;Mexico;ST;Pachuca
Zarek Valentin;29;https://cdn.sofifa.com/players/202/076/22_60.png;Puerto Rico;RB;Houston Dynamo
Jakub Jugas;29;https://cdn.sofifa.com/players/238/940/22_60.png;Czech Republic;CB;Cracovia
Cédric Gogoua;26;https://cdn.sofifa.com/players/253/144/22_60.png;Côte d'Ivoire;CB;PFC CSKA Moscow
Chikeluba Ofoedu;28;https://cdn.sofifa.com/players/260/652/22_60.png;Nigeria;RW;Sagan Tosu
Mathias Fixelles;24;https://cdn.sofifa.com/players/261/661/22_60.png;Belgium;CM;KV Kortrijk
Marc Lorenz;32;https://cdn.sofifa.com/players/211/742/22_60.png;Germany;LM;Karlsruher SC
Jorgino Kaio Baumer Negrão;25;https://cdn.sofifa.com/players/234/014/22_60.png;Brazil;CAM;Atlético Clube Goianiense
Nicholas Opoku;23;https://cdn.sofifa.com/players/245/022/22_60.png;Ghana;CB;Amiens SC
Ísak Bergmann Jóhannesson;18;https://cdn.sofifa.com/players/246/814/22_60.png;Iceland;CAM;F.C. København
Juan José Orellana;23;https://cdn.sofifa.com/players/248/862/22_60.png;Bolivia;LB;Club Bolívar
Bryan Carabalí;23;https://cdn.sofifa.com/players/254/238/22_60.png;Ecuador;RM;CS Emelec
Vitor Eduardo Da Silva;21;https://cdn.sofifa.com/players/253/400/22_60.png;Brazil;CB;Shakhtar Donetsk
Alper Uludağ;30;https://cdn.sofifa.com/players/194/092/22_60.png;Turkey;LB;İttifak Holding Konyaspor
Ben Halloran;29;https://cdn.sofifa.com/players/203/309/22_60.png;Australia;RM;Adelaide United
Yuya Asano;24;https://cdn.sofifa.com/players/255/005/22_60.png;Japan;LM;Sanfrecce Hiroshima
Kearyn Baccus;29;https://cdn.sofifa.com/players/212/013/22_60.png;Australia;CDM;Kaizer Chiefs
Franck Bambock;26;https://cdn.sofifa.com/players/229/677/22_60.png;France;CB;Grenoble Foot 38
Jonaldo Kauã Santoso Jasper;29;https://cdn.sofifa.com/players/234/029/22_60.png;Brazil;ST;Atlético Clube Goianiense
Nicolás Orellana;25;https://cdn.sofifa.com/players/214/318/22_60.png;Chile;ST;Unión La Calera
Simon Strand;28;https://cdn.sofifa.com/players/243/125/22_60.png;Sweden;LB;IF Elfsborg
Mario Čuić;20;https://cdn.sofifa.com/players/262/582/22_60.png;Croatia;CAM;Hajduk Split
Patric Pfeiffer;21;https://cdn.sofifa.com/players/241/590/22_60.png;Germany;CB;SV Darmstadt 98
Mike Wunderlich;35;https://cdn.sofifa.com/players/199/351/22_60.png;Germany;CAM;1. FC Kaiserslautern
Yan Dhanda;22;https://cdn.sofifa.com/players/231/863/22_60.png;England;CAM;Swansea City
Jusuf Gazibegović;21;https://cdn.sofifa.com/players/259/101/22_60.png;Bosnia and Herzegovina;RWB;SK Sturm Graz
Murat Paluli;26;https://cdn.sofifa.com/players/252/716/22_60.png;Turkey;RB;Göztepe SK
Yussif Raman Chibsah;28;https://cdn.sofifa.com/players/206/109/22_60.png;Ghana;CDM;VfL Bochum 1848
Ali Al Bulayhi;31;https://cdn.sofifa.com/players/229/851/22_60.png;Saudi Arabia;CB;Al Hilal
Erico C. da Silva;31;https://cdn.sofifa.com/players/248/092/22_60.png;Brazil;CB;AFC UTA Arad
Luis Jaldín;31;https://cdn.sofifa.com/players/259/800/22_60.png;Bolivia;RB;Club Atlético Palmaflor
Tesho Akindele;29;https://cdn.sofifa.com/players/221/657/22_60.png;Canada;ST;Orlando City Soccer Club
Matheus Pereira da Silva;23;https://cdn.sofifa.com/players/229/337/22_60.png;Brazil;CAM;FC Barcelona
Bilal Hussein;21;https://cdn.sofifa.com/players/242/393/22_60.png;Sweden;CAM;AIK
Chul Soon Choi;34;https://cdn.sofifa.com/players/176/346/22_60.png;Korea Republic;LB;Jeonbuk Hyundai Motors
Lawrence Ofori;23;https://cdn.sofifa.com/players/247/258/22_60.png;Ghana;RM;Futebol Clube de Famalicão
Guram Giorbelidze;25;https://cdn.sofifa.com/players/257/242/22_60.png;Georgia;LWB;SG Dynamo Dresden
Josué Estrada;24;https://cdn.sofifa.com/players/259/802/22_60.png;Peru;RB;Universidad Técnica de Cajamarca
Bram van Polen;35;https://cdn.sofifa.com/players/209/371/22_60.png;Netherlands;CB;PEC Zwolle
Franz Brorsson;25;https://cdn.sofifa.com/players/226/523/22_60.png;Sweden;CB;Malmö FF
Enoch Kofi Adu;30;https://cdn.sofifa.com/players/190/424/22_60.png;Ghana;CDM;Mjällby AIF
Sergio Antonio Da Luz Junior;26;https://cdn.sofifa.com/players/262/620/22_60.png;Brazil;RM;GZT Giresunspor
Ben Amos;31;https://cdn.sofifa.com/players/173/531/22_60.png;England;GK;Wigan Athletic
Juan Berrocal González;21;https://cdn.sofifa.com/players/240/859/22_60.png;Spain;CB;Real Sporting de Gijón
Olivier Deman;21;https://cdn.sofifa.com/players/247/771/22_60.png;Belgium;ST;KSV Cercle Brugge
Eliel Peretz;24;https://cdn.sofifa.com/players/257/243/22_60.png;Israel;CAM;RZ Pellets Wolfsberger AC
Filipe Vicente Traeira Lopes;29;https://cdn.sofifa.com/players/230/172/22_60.png;Brazil;GK;Juventude
Komnen Andrić;26;https://cdn.sofifa.com/players/234/834/22_60.png;Serbia;ST;Dinamo Zagreb
Franco Quinteros;22;https://cdn.sofifa.com/players/246/865/22_60.png;Argentina;LB;Club Atlético Banfield
Iago López Carracedo;22;https://cdn.sofifa.com/players/257/361/22_60.png;Spain;RWB;CD Mirandés
Victor Edvardsen;25;https://cdn.sofifa.com/players/259/921/22_60.png;Sweden;ST;Degerfors IF
Ryan Williams;27;https://cdn.sofifa.com/players/204/882/22_60.png;Australia;RM;Oxford United
César Benitez;31;https://cdn.sofifa.com/players/233/298/22_60.png;Paraguay;RB;12 de Octubre FC
Johan Hove;20;https://cdn.sofifa.com/players/234/066/22_60.png;Norway;CAM;Strømsgodset IF
Andrés Reyes;21;https://cdn.sofifa.com/players/246/048/22_60.png;Colombia;CB;New York Red Bulls
Youssef Maziz;23;https://cdn.sofifa.com/players/237/138/22_60.png;France;CAM;Seraing
Babacar Gueye;26;https://cdn.sofifa.com/players/225/368/22_60.png;Senegal;ST;FC Erzgebirge Aue
Wouter Burger;20;https://cdn.sofifa.com/players/244/050/22_60.png;Netherlands;CAM;FC Basel 1893
Yamato Machida;31;https://cdn.sofifa.com/players/247/378/22_60.png;Japan;RM;Oita Trinita
Takuya Wada;30;https://cdn.sofifa.com/players/232/768/22_60.png;Japan;CDM;Yokohama F. Marinos
Aurélien Collin;35;https://cdn.sofifa.com/players/184/664/22_60.png;France;CB;Philadelphia Union
Rodolfo González;32;https://cdn.sofifa.com/players/213/849/22_60.png;Chile;CB;Club de Deportes Cobresal
Nelson Cabrera;38;https://cdn.sofifa.com/players/176/472/22_60.png;Bolivia;CB;Club Always Ready
Ulises Segura;28;https://cdn.sofifa.com/players/241/743/22_60.png;Costa Rica;RM;Austin FC
Shkelqim Demhasaj;25;https://cdn.sofifa.com/players/239/191/22_60.png;Kosovo;ST;Grasshopper Club Zürich
Joel Asoro;22;https://cdn.sofifa.com/players/235/855/22_60.png;Sweden;ST;Djurgårdens IF
Yang Liu;26;https://cdn.sofifa.com/players/240/207/22_60.png;China PR;LB;Shandong Taishan
Sebastian Mielitz;31;https://cdn.sofifa.com/players/193/312/22_60.png;Germany;GK;Viktoria Köln
Maciej Gajos;30;https://cdn.sofifa.com/players/210/000/22_60.png;Poland;RM;Lechia Gdańsk
Jonathan Augustinsson;25;https://cdn.sofifa.com/players/233/040/22_60.png;Sweden;LWB;Rosenborg BK
Urby Emanuelson;35;https://cdn.sofifa.com/players/169/808/22_60.png;Netherlands;CAM;FC Utrecht
Achraf Lazaar;29;https://cdn.sofifa.com/players/206/161/22_60.png;Morocco;LB;Portimonense SC
Matías Orihuela;29;https://cdn.sofifa.com/players/224/337/22_60.png;Argentina;LB;Atlético Tucumán
Sam Vines;22;https://cdn.sofifa.com/players/242/769/22_60.png;United States;LB;Royal Antwerp FC
Moon Hwan Kim;25;https://cdn.sofifa.com/players/244/800/22_60.png;Korea Republic;RM;Los Angeles FC
Björn Jopek;27;https://cdn.sofifa.com/players/209/954/22_60.png;Germany;CAM;FC Viktoria 1889 Berlin
André Calisir;31;https://cdn.sofifa.com/players/198/178/22_60.png;Armenia;CB;Silkeborg IF
Danny Hoesen;30;https://cdn.sofifa.com/players/190/497/22_60.png;Netherlands;ST;Austin FC
Jonathan Perlaza;23;https://cdn.sofifa.com/players/255/265/22_60.png;Ecuador;LM;Barcelona Sporting Club
Steffen Tigges;22;https://cdn.sofifa.com/players/238/656/22_60.png;Germany;ST;Borussia Dortmund
Luiz Lúcio Reis Júnior;20;https://cdn.sofifa.com/players/258/885/22_60.png;Brazil;GK;Futebol Clube de Famalicão
Dor Peretz;26;https://cdn.sofifa.com/players/263/489/22_60.png;Israel;CDM;Venezia FC
Danny McNamara;22;https://cdn.sofifa.com/players/239/443/22_60.png;Republic of Ireland;RWB;Millwall
Michał Szromnik;28;https://cdn.sofifa.com/players/201/035/22_60.png;Poland;GK;Śląsk Wrocław
Jonathan Lewis;24;https://cdn.sofifa.com/players/229/707/22_60.png;United States;CAM;Colorado Rapids
Mustapha Carayol;32;https://cdn.sofifa.com/players/186/450/22_60.png;Gambia;LM;Gillingham
Miguel Jiménez;31;https://cdn.sofifa.com/players/187/218/22_60.png;Mexico;GK;Club Deportivo Guadalajara
Thomas Meißner;30;https://cdn.sofifa.com/players/209/491/22_60.png;Germany;CB;F.C. Hansa Rostock
Sidy Sarr;25;https://cdn.sofifa.com/players/230/995/22_60.png;Senegal;CB;Nîmes Olympique
Mikael Anderson;23;https://cdn.sofifa.com/players/236/883/22_60.png;Iceland;RM;Aarhus GF
Mathias Ross;20;https://cdn.sofifa.com/players/245/849/22_60.png;Denmark;CB;Aalborg BK
Tomás Costa Silva;21;https://cdn.sofifa.com/players/262/986/22_60.png;Portugal;RM;FC Vizela
Daam Foulon;22;https://cdn.sofifa.com/players/242/003/22_60.png;Belgium;LWB;Benevento
Jerson Malagón;28;https://cdn.sofifa.com/players/214/356/22_60.png;Colombia;CB;América de Cali
Lautaro Guzmán;21;https://cdn.sofifa.com/players/240/468/22_60.png;Argentina;LM;Club Atlético Aldosivi
Achraf El Bouchataoui;21;https://cdn.sofifa.com/players/244/052/22_60.png;Netherlands;CM;RKC Waalwijk
Frédéric Sammaritano;35;https://cdn.sofifa.com/players/187/988/22_60.png;France;CAM;Dijon FCO
Dor Hugi;25;https://cdn.sofifa.com/players/257/620/22_60.png;Israel;CAM;Wisła Kraków
Héctor Rodas Ramírez;33;https://cdn.sofifa.com/players/192/596/22_60.png;Spain;CB;Odisha FC
Rubén Cordano;22;https://cdn.sofifa.com/players/247/882/22_60.png;Bolivia;GK;Club Bolívar
Josh Doig;19;https://cdn.sofifa.com/players/255/561/22_60.png;Scotland;LB;Hibernian
Ethan Erhahon;20;https://cdn.sofifa.com/players/244/565/22_60.png;Scotland;CM;St. Mirren
Ignace Van der Brempt;19;https://cdn.sofifa.com/players/251/464/22_60.png;Belgium;RB;Club Brugge KV
Anthony Barylla;24;https://cdn.sofifa.com/players/239/686/22_60.png;Germany;RB;FC Erzgebirge Aue
Fabián Franco;22;https://cdn.sofifa.com/players/253/254/22_60.png;Paraguay;RB;Club Cerro Porteño
Mateusz Lis;24;https://cdn.sofifa.com/players/232/007/22_60.png;Poland;GK;Altay SK
Cameron Dawson;25;https://cdn.sofifa.com/players/214/088/22_60.png;England;GK;Exeter City
Yann Aurel Bisseck;20;https://cdn.sofifa.com/players/241/736/22_60.png;Germany;CB;Aarhus GF
Gabriel Cortéz;25;https://cdn.sofifa.com/players/241/992/22_60.png;Ecuador;CAM;Barcelona Sporting Club
Patrick Schmidt;27;https://cdn.sofifa.com/players/244/040/22_60.png;Germany;ST;FC Ingolstadt 04
Nicolás Acevedo;22;https://cdn.sofifa.com/players/253/256/22_60.png;Uruguay;CDM;New York City FC
Jakub Holúbek;30;https://cdn.sofifa.com/players/250/953/22_60.png;Slovakia;LB;Piast Gliwice
Milan Đurić;31;https://cdn.sofifa.com/players/192/840/22_60.png;Bosnia and Herzegovina;ST;US Salernitana 1919
Nuno Gonçalo Rocha Moreira;22;https://cdn.sofifa.com/players/262/985/22_60.png;Portugal;CAM;FC Vizela
Ben Garuccio;26;https://cdn.sofifa.com/players/211/785/22_60.png;Australia;LB;Western United FC
Tomi Jurić;29;https://cdn.sofifa.com/players/213/321/22_60.png;Australia;ST;Macarthur FC
Lucas Merolla;26;https://cdn.sofifa.com/players/232/521/22_60.png;Argentina;CB;Club Atlético Huracán
Thibault Vlietinck;23;https://cdn.sofifa.com/players/236/617/22_60.png;Belgium;RM;Oud-Heverlee Leuven
Julián Carranza;21;https://cdn.sofifa.com/players/240/969/22_60.png;Argentina;ST;Inter Miami CF
Yuji Kajikawa;29;https://cdn.sofifa.com/players/232/533/22_60.png;Japan;GK;Yokohama F. Marinos
Joël Zwarts;22;https://cdn.sofifa.com/players/246/613/22_60.png;Netherlands;ST;SSV Jahn Regensburg
Daniel Buballa;31;https://cdn.sofifa.com/players/210/241/22_60.png;Germany;CB;Viktoria Köln
David Wheeler;30;https://cdn.sofifa.com/players/219/458/22_60.png;England;RM;Wycombe Wanderers
Marcus Antonsson;30;https://cdn.sofifa.com/players/206/147/22_60.png;Sweden;ST;Halmstads BK
Plamen Iliev;29;https://cdn.sofifa.com/players/205/894/22_60.png;Bulgaria;GK;FC Dinamo 1948 Bucureşti
Chris Forrester;28;https://cdn.sofifa.com/players/202/819/22_60.png;Republic of Ireland;CM;St. Patrick's Athletic
Anton Maglica;29;https://cdn.sofifa.com/players/260/674/22_60.png;Croatia;ST;APOEL Nicosia FC
Rodney Redes;21;https://cdn.sofifa.com/players/253/250/22_60.png;Paraguay;CAM;Austin FC
Sébastien Cibois;23;https://cdn.sofifa.com/players/242/242/22_60.png;France;GK;Stade Brestois 29
Simone Edera;24;https://cdn.sofifa.com/players/233/794/22_60.png;Italy;CAM;Torino F.C.
Matúš Putnocký;36;https://cdn.sofifa.com/players/206/402/22_60.png;Slovakia;GK;Śląsk Wrocław
Alfie Doughty;21;https://cdn.sofifa.com/players/252/483/22_60.png;England;LWB;Stoke City
Fredrik Haugen;29;https://cdn.sofifa.com/players/200/770/22_60.png;Norway;CAM;Stabæk Fotball
Christopher Buchtmann;29;https://cdn.sofifa.com/players/192/321/22_60.png;Germany;CM;FC St. Pauli
Amar Dedić;18;https://cdn.sofifa.com/players/257/345/22_60.png;Bosnia and Herzegovina;RM;RZ Pellets Wolfsberger AC
Mamoudou Karamoko;21;https://cdn.sofifa.com/players/256/065/22_60.png;France;ST;LASK Linz
Go Hatano;23;https://cdn.sofifa.com/players/241/217/22_60.png;Japan;GK;FC Tokyo
Babacar Niasse;24;https://cdn.sofifa.com/players/234/049/22_60.png;Senegal;GK;CD Tondela
Yusuke Chajima;29;https://cdn.sofifa.com/players/232/513/22_60.png;Japan;RM;Sanfrecce Hiroshima
Facundo Cobos;28;https://cdn.sofifa.com/players/232/515/22_60.png;Argentina;LB;Patronato
Borys Tashchy;27;https://cdn.sofifa.com/players/205/892/22_60.png;Ukraine;ST;Pohang Steelers
Sven Mijnans;21;https://cdn.sofifa.com/players/254/789/22_60.png;Netherlands;CAM;Sparta Rotterdam
Robert Ljubicic;21;https://cdn.sofifa.com/players/243/525/22_60.png;Austria;CM;SK Rapid Wien
Lucas Passerini;26;https://cdn.sofifa.com/players/224/854/22_60.png;Argentina;ST;Cruz Azul
Moritz Jenz;22;https://cdn.sofifa.com/players/241/494/22_60.png;Germany;CB;FC Lorient
Yongpo Wang;34;https://cdn.sofifa.com/players/181/846/22_60.png;China PR;CAM;Shenzhen FC
Terry Antonis;27;https://cdn.sofifa.com/players/200/535/22_60.png;Australia;CAM;Western Sydney Wanderers
Théo Pellenard;27;https://cdn.sofifa.com/players/221/271/22_60.png;France;LB;AJ Auxerre
George Byers;25;https://cdn.sofifa.com/players/224/855/22_60.png;Scotland;CM;Sheffield Wednesday
Alexandr Lomovitskiy;23;https://cdn.sofifa.com/players/245/573/22_60.png;Russia;RM;Spartak Moskva
Sikou Niakaté;21;https://cdn.sofifa.com/players/240/453/22_60.png;France;CB;FC Metz
Óscar Arribas Pasero;22;https://cdn.sofifa.com/players/236/868/22_60.png;Spain;RM;AD Alcorcón
Philipp Ochs;24;https://cdn.sofifa.com/players/229/701/22_60.png;Germany;LM;Hannover 96
Ryō Miyaichi;28;https://cdn.sofifa.com/players/202/053/22_60.png;Japan;RW;Yokohama F. Marinos
Federico Andueza;24;https://cdn.sofifa.com/players/258/116/22_60.png;Uruguay;CB;Club Atlético Central Córdoba
Yasushi Endo;33;https://cdn.sofifa.com/players/191/556/22_60.png;Japan;RM;Kashima Antlers
Atdhe Nuhiu;31;https://cdn.sofifa.com/players/188/996/22_60.png;Kosovo;ST;SC Rheindorf Altach
Mykhailo Mudryk;20;https://cdn.sofifa.com/players/246/340/22_60.png;Ukraine;RM;Shakhtar Donetsk
Fidel Escobar;26;https://cdn.sofifa.com/players/240/196/22_60.png;Panama;CB;AD Alcorcón
Misael Dávila;29;https://cdn.sofifa.com/players/215/129/22_60.png;Chile;CAM;Club Deportivo Palestino
Matty Taylor;31;https://cdn.sofifa.com/players/228/668/22_60.png;England;ST;Oxford United
Danny Hylton;32;https://cdn.sofifa.com/players/182/617/22_60.png;England;ST;Luton Town
Dominik Schad;24;https://cdn.sofifa.com/players/229/998/22_60.png;Germany;RWB;1. FC Kaiserslautern
Iván Garrido González;31;https://cdn.sofifa.com/players/233/068/22_60.png;Spain;CB;FC Goa
Rodrigo Piñeiro;22;https://cdn.sofifa.com/players/260/971/22_60.png;Uruguay;RM;Nashville SC
Kanya Fujimoto;22;https://cdn.sofifa.com/players/257/899/22_60.png;Japan;LM;Gil Vicente FC
Edzon Pérez;28;https://cdn.sofifa.com/players/253/547/22_60.png;Bolivia;RM;Club Deportivo Jorge Wilstermann
Bonke Innocent;25;https://cdn.sofifa.com/players/224/875/22_60.png;Nigeria;CDM;Malmö FF
Zheng Zou;33;https://cdn.sofifa.com/players/182/122/22_60.png;China PR;LB;Qingdao FC
